marker,pvalue
CD8EM_CD62L_IL246,0.963337107236902
CD8EM_CD62L_IL18,0.787312416725095
CD8EM_HK2_Unstim,0.320577483438795
CD8EM_HK2_IL246,0.972897011293104
CD8EM_HK2_IL18,0.778101911119967
CD8EM_CD63_Unstim,0.655833259247299
CD8EM_CD63_IL246,0.415986625782511
CD8EM_CD63_IL18,0.382467011130968
CD8Naive_VDAC1_Unstim,0.334398388219887
CD8Naive_VDAC1_IL246,0.0769433802475169
CD8Naive_VDAC1_IL18,0.14513515873847
CD8Naive_GLUT1_Unstim,0.86825264596516
CD8Naive_GLUT1_IL246,0.596381138792308
CD8Naive_GLUT1_IL18,0.884005817422193
CD8Naive_CPT1a_Unstim,0.113003098172077
CD8Naive_CPT1a_IL246,0.292236547075381
CD8Naive_CPT1a_IL18,0.976084579464047
CD8Naive_pCREB_Unstim,0.0912650433302816
CD8Naive_pCREB_IL246,0.91247327938168
CD8Naive_pCREB_IL18,0.590849156037018
CD8Naive_pSTAT5_Unstim,0.941053518054758
CD8Naive_pSTAT5_IL246,0.8494181952811
CD8Naive_pP38_Unstim,0.281039194733592
CD8Naive_pSTAT1_Unstim,1
CD8Naive_pSTAT1_IL246,0.312832870227432
CD8Naive_pSTAT3_Unstim,0.0987385687843939
CD8Naive_pSTAT3_IL246,0.729533200807795
CD8Naive_prpS6_Unstim,0.950598999767901
CD8Naive_prpS6_IL246,0.0905013310760667
CD8Naive_prpS6_IL18,0.365287235282633
CD8Naive_PD-L1_Unstim,0.0920339281496106
CD8Naive_PD-L1_IL246,0.906136147501942
CD8Naive_PD-L1_IL18,0.190520669931249
CD8Naive_CD44_Unstim,0.382467011130968
CD8Naive_CD44_IL246,0.106784119421085
CD8Naive_CD44_IL18,0.111197805584713
CD8Naive_pNFkB_Unstim,0.812016317013839
CD8Naive_pNFkB_IL246,0.4322048771206
CD8Naive_pNFkB_IL18,0.490512098007404
CD8Naive_pERK1-2_Unstim,0.56218741732523
CD8Naive_pERK1-2_IL246,0.45358566016082
CD8Naive_pERK1-2_IL18,0.921989297483472
CD8Naive_pSTAT6_Unstim,0.310449032807584
CD8Naive_pSTAT6_IL246,0.604723040503763
CD8Naive_pPLCg1_Unstim,0.0824353931148941
CD8Naive_pPLCg1_IL246,0.918815982187917
CD8Naive_pPLCg1_IL18,0.356880976397518
CD8Naive_CXCR4_Unstim,0.122378313094323
CD8Naive_CXCR4_IL246,0.281386309063109
CD8Naive_CXCR4_IL18,0.808917526857611
CD8Naive_CD62L_Unstim,0.480509810037815
CD8Naive_CD62L_IL246,0.99840540088491
CD8Naive_CD62L_IL18,0.136511456059253
CD8Naive_HK2_Unstim,0.222046323155876
CD8Naive_HK2_IL246,0.382467011130968
CD8Naive_HK2_IL18,0.386838138651972
CD8Naive_CD63_Unstim,0.990296288245048
CD8Naive_CD63_IL246,0.735271558462451
CD8Naive_CD63_IL18,0.406311802592583
CD8Trm_VDAC1_Unstim,0.270812774448875
CD8Trm_VDAC1_IL246,0.10591827016464
CD8Trm_VDAC1_IL18,0.150733160220719
CD8Trm_GLUT1_Unstim,0.33841674418806
CD8Trm_GLUT1_IL246,0.534241511746364
CD8Trm_GLUT1_IL18,0.992027131803755
CD8Trm_CPT1a_Unstim,0.135461898101841
CD8Trm_CPT1a_IL246,0.0319986090882411
CD8Trm_CPT1a_IL18,0.679096219595826
CD8Trm_pCREB_Unstim,0.154170089310102
CD8Trm_pCREB_IL246,0.0889893335382866
CD8Trm_pCREB_IL18,0.8494181952811
CD8Trm_pSTAT5_Unstim,0.988838162851015
CD8Trm_pSTAT5_IL246,0.918815982187917
CD8Trm_pP38_Unstim,0.984268314153986
CD8Trm_pP38_IL18,0.75947096294446
CD8Trm_pSTAT1_Unstim,1
CD8Trm_pSTAT3_Unstim,0.339699114686868
CD8Trm_pSTAT3_IL246,0.928228766530073
CD8Trm_prpS6_Unstim,0.661618883749257
CD8Trm_prpS6_IL246,0.242346044876876
CD8Trm_prpS6_IL18,0.344502151013611
CD8Trm_PD-L1_Unstim,0.0789668741940265
CD8Trm_PD-L1_IL246,0.778101911119967
CD8Trm_PD-L1_IL18,0.250491003577278
CD8Trm_CD44_Unstim,0.470619706176199
CD8Trm_CD44_IL246,0.676171003421774
CD8Trm_CD44_IL18,0.161222148353689
CD8Trm_pNFkB_Unstim,0.61874118801312
CD8Trm_pNFkB_IL246,0.956966679808893
CD8Trm_pNFkB_IL18,0.402375552868681
CD8Trm_pERK1-2_Unstim,0.474013058086006
CD8Trm_pERK1-2_IL246,0.297765703860033
CD8Trm_pERK1-2_IL18,0.684961136242108
CD8Trm_pSTAT6_Unstim,0.310449032807584
CD8Trm_pSTAT6_IL246,0.369526730779354
CD8Trm_pPLCg1_Unstim,0.0425079210482387
CD8Trm_pPLCg1_IL246,0.91247327938168
CD8Trm_pPLCg1_IL18,0.344502151013611
CD8Trm_CXCR4_Unstim,0.160030179667463
CD8Trm_CXCR4_IL246,0.796552768560577
CD8Trm_CXCR4_IL18,0.365287235282633
CD8Trm_CD62L_Unstim,0.554127082258586
CD8Trm_CD62L_IL246,0.661618883749257
CD8Trm_CD62L_IL18,0.762820710810605
CD8Trm_HK2_Unstim,0.258825180177933
CD8Trm_HK2_IL246,0.493030046480314
CD8Trm_HK2_IL18,0.992027131803755
CD8Trm_CD63_Unstim,0.846287157324155
CD8Trm_CD63_IL246,0.352723921339142
CD8Trm_CD63_IL18,0.248846908359742
Ki67CD8Tcell_VDAC1_Unstim,0.510847902965791
Ki67CD8Tcell_VDAC1_IL246,0.0723859727514718
Ki67CD8Tcell_VDAC1_IL18,0.270812774448875
Ki67CD8Tcell_GLUT1_Unstim,0.909303992067766
Ki67CD8Tcell_GLUT1_IL246,0.995216228130815
Ki67CD8Tcell_GLUT1_IL18,0.846287157324155
Ki67CD8Tcell_CPT1a_Unstim,0.406882625717066
Ki67CD8Tcell_CPT1a_IL246,0.0860264107170679
Ki67CD8Tcell_CPT1a_IL18,0.276065017838657
Ki67CD8Tcell_pCREB_Unstim,0.523777951406092
Ki67CD8Tcell_pCREB_IL246,0.0124134698585331
Ki67CD8Tcell_pCREB_IL18,0.14513515873847
Ki67CD8Tcell_pSTAT5_Unstim,0.846287157324155
Ki67CD8Tcell_pSTAT5_IL246,0.735549778988347
Ki67CD8Tcell_pP38_Unstim,0.531855261880559
Ki67CD8Tcell_pP38_IL18,0.130599222435277
Ki67CD8Tcell_pSTAT1_Unstim,1
Ki67CD8Tcell_pSTAT1_IL246,0.55809106815912
Ki67CD8Tcell_pSTAT3_Unstim,0.507681624656732
Ki67CD8Tcell_pSTAT3_IL246,0.833787572855871
Ki67CD8Tcell_prpS6_Unstim,0.714565143878602
Ki67CD8Tcell_prpS6_IL246,0.130307360295309
Ki67CD8Tcell_prpS6_IL18,0.544809569063388
Ki67CD8Tcell_PD-L1_Unstim,0.332400792506407
Ki67CD8Tcell_PD-L1_IL246,0.83378773741967
Ki67CD8Tcell_PD-L1_IL18,0.796552768560577
Ki67CD8Tcell_CD44_Unstim,0.508282055529881
Ki67CD8Tcell_CD44_IL246,0.113003098172077
Ki67CD8Tcell_CD44_IL18,0.149600590275726
Ki67CD8Tcell_pNFkB_Unstim,0.684961136242108
Ki67CD8Tcell_pNFkB_IL246,0.676171003421774
Ki67CD8Tcell_pNFkB_IL18,0.478026717100792
Ki67CD8Tcell_pERK1-2_Unstim,0.369478628244717
Ki67CD8Tcell_pERK1-2_IL246,0.299624190045149
Ki67CD8Tcell_pERK1-2_IL18,0.367407965568813
Ki67CD8Tcell_pSTAT6_Unstim,0.310449032807584
Ki67CD8Tcell_pSTAT6_IL246,0.389035085656987
Ki67CD8Tcell_pPLCg1_Unstim,0.59915594767634
Ki67CD8Tcell_pPLCg1_IL246,0.815118054294526
Ki67CD8Tcell_pPLCg1_IL18,0.787312416725095
Ki67CD8Tcell_CXCR4_Unstim,0.43926615230454
Ki67CD8Tcell_CXCR4_IL246,0.240739663143208
Ki67CD8Tcell_CXCR4_IL18,0.0126964152459474
Ki67CD8Tcell_CD62L_Unstim,0.112097585680407
Ki67CD8Tcell_CD62L_IL246,0.119504031635318
Ki67CD8Tcell_CD62L_IL18,0.759775319870077
Ki67CD8Tcell_HK2_Unstim,0.283175440208903
Ki67CD8Tcell_HK2_IL246,0.711584447962303
Ki67CD8Tcell_HK2_IL18,0.523777951406092
Ki67CD8Tcell_CD63_Unstim,0.737035105396285
Ki67CD8Tcell_CD63_IL246,0.334396445635179
Ki67CD8Tcell_CD63_IL18,0.59915594767634
MAIT_VDAC1_Unstim,0.46327649845657
MAIT_VDAC1_IL246,0.30524598362353
MAIT_VDAC1_IL18,0.0633625366052494
MAIT_GLUT1_Unstim,0.83378773741967
MAIT_GLUT1_IL246,0.404625335907564
MAIT_GLUT1_IL18,0.884005817422193
MAIT_CPT1a_Unstim,0.163626184511575
MAIT_CPT1a_IL246,0.0450132578073701
MAIT_CPT1a_IL18,0.558164016835014
MAIT_pCREB_Unstim,0.163626184511575
MAIT_pCREB_IL246,0.513420502681914
MAIT_pCREB_IL18,0.326454358333454
MAIT_pSTAT5_Unstim,0.93787350347989
MAIT_pSTAT5_IL246,0.830669304871287
MAIT_pP38_Unstim,0.337708248249822
MAIT_pP38_IL18,0.64432369974822
MAIT_pSTAT1_Unstim,1
MAIT_pSTAT3_Unstim,0.894835194579894
MAIT_pSTAT3_IL246,0.384648777588793
MAIT_prpS6_Unstim,0.805821730486154
MAIT_prpS6_IL246,0.332400792506407
MAIT_prpS6_IL18,0.627219600381938
MAIT_PD-L1_Unstim,0.0568315919681906
MAIT_PD-L1_IL246,0.613116879933122
MAIT_PD-L1_IL18,0.995216228130815
MAIT_CD44_Unstim,0.427534109678624
MAIT_CD44_IL246,0.290408919248113
MAIT_CD44_IL18,0.277831102677552
MAIT_pNFkB_Unstim,0.621561766095664
MAIT_pNFkB_IL246,0.790389278545982
MAIT_pNFkB_IL18,0.604723040503763
MAIT_pERK1-2_Unstim,0.394543955713109
MAIT_pERK1-2_IL246,0.690845105016855
MAIT_pERK1-2_IL18,0.624387914964712
MAIT_pSTAT6_Unstim,0.310449032807584
MAIT_pSTAT6_IL246,0.54746771517458
MAIT_pPLCg1_Unstim,0.0310509463637734
MAIT_pPLCg1_IL246,0.963337107236902
MAIT_pPLCg1_IL18,0.340437499568846
MAIT_CXCR4_Unstim,0.542157849073222
MAIT_CXCR4_IL246,0.744605039689974
MAIT_CXCR4_IL18,0.226619189035341
MAIT_CD62L_Unstim,0.27342858653435
MAIT_CD62L_IL246,0.904552686414508
MAIT_CD62L_IL18,0.309027615951265
MAIT_HK2_Unstim,0.0458755667118001
MAIT_HK2_IL246,0.976084579464047
MAIT_HK2_IL18,0.425209793360395
MAIT_CD63_Unstim,0.682025974824952
MAIT_CD63_IL246,0.252142667916998
MAIT_CD63_IL18,0.226619189035341
NKTlike_VDAC1_Unstim,0.61874118801312
NKTlike_VDAC1_LPS,0.336403706216749
NKTlike_VDAC1_IL246,0.125306335721671
NKTlike_VDAC1_IL18,0.30524598362353
NKTlike_GLUT1_Unstim,0.503170709872556
NKTlike_GLUT1_LPS,0.140772539939424
NKTlike_GLUT1_IL246,0.644324032437052
NKTlike_GLUT1_IL18,0.87769868410232
NKTlike_CPT1a_Unstim,0.114831408144153
NKTlike_CPT1a_LPS,0.604723040503763
NKTlike_CPT1a_IL246,0.0639337035591907
NKTlike_CPT1a_IL18,0.340437499568846
NKTlike_pCREB_Unstim,0.211634227547474
NKTlike_pCREB_LPS,0.134418584459558
NKTlike_pCREB_IL246,0.59915594767634
NKTlike_pCREB_IL18,0.0831437057958853
NKTlike_pSTAT5_Unstim,0.563549617781498
NKTlike_pSTAT5_IL246,0.925163855138325
NKTlike_pP38_Unstim,0.377136028987083
NKTlike_pP38_LPS,0.712586792207429
NKTlike_pP38_IL18,0.138093586797232
NKTlike_pSTAT1_Unstim,1
NKTlike_pSTAT3_Unstim,0.572682806304092
NKTlike_pSTAT3_IL246,0.877691856325336
NKTlike_prpS6_Unstim,0.871399304978956
NKTlike_prpS6_LPS,0.100839521863516
NKTlike_prpS6_IL246,0.0943718445917055
NKTlike_prpS6_IL18,0.274306605129595
NKTlike_PD-L1_Unstim,0.588092045381718
NKTlike_PD-L1_LPS,0.550132260409152
NKTlike_PD-L1_IL246,0.93787350347989
NKTlike_PD-L1_IL18,0.32252871119086
NKTlike_CD44_Unstim,0.787312416725095
NKTlike_CD44_LPS,0.384648777588793
NKTlike_CD44_IL246,0.130307360295309
NKTlike_CD44_IL18,0.465717113964911
NKTlike_pNFkB_Unstim,0.624387914964712
NKTlike_pNFkB_LPS,0.174779549542145
NKTlike_pNFkB_IL246,0.346546040659773
NKTlike_pNFkB_IL18,0.436905063439822
NKTlike_pERK1-2_Unstim,0.490503381665769
NKTlike_pERK1-2_LPS,0.284972262680389
NKTlike_pERK1-2_IL246,0.985649372213776
NKTlike_pERK1-2_IL18,0.0584094078896235
NKTlike_pSTAT6_Unstim,0.310449032807584
NKTlike_pSTAT6_IL246,0.0298247764584271
NKTlike_pPLCg1_Unstim,0.229704849185938
NKTlike_pPLCg1_LPS,0.37167238211507603
NKTlike_pPLCg1_IL246,0.542157849073222
NKTlike_pPLCg1_IL18,0.536873794094181
NKTlike_CXCR4_Unstim,0.07431133705609
NKTlike_CXCR4_LPS,0.510847902965791
NKTlike_CXCR4_IL246,0.585340896924458
NKTlike_CXCR4_IL18,0.194614266040038
NKTlike_CD62L_Unstim,0.10251042544703
NKTlike_CD62L_LPS,0.0485463993450655
NKTlike_CD62L_IL246,0.784238871255419
NKTlike_CD62L_IL18,0.386838138651972
NKTlike_HK2_Unstim,0.963337107236902
NKTlike_HK2_LPS,0.824440480214067
NKTlike_HK2_IL246,0.775038586934566
NKTlike_HK2_IL18,0.843158544551401
NKTlike_CD63_Unstim,0.9029697956152
NKTlike_CD63_LPS,0.884005817422193
NKTlike_CD63_IL246,0.384648777588793
NKTlike_CD63_IL18,0.702668934191952
Basophil_frequency_Unstim,0.0182616497511944
Bcells_frequency_Unstim,0.0450132578073701
CD16-_frequency_Unstim,0.297765703860033
CD16+_frequency_Unstim,0.136511456059253
CD4CM_frequency_Unstim,0.729533200807795
CD4EM_frequency_Unstim,0.147354943934225
CD4Naive_frequency_Unstim,0.673250666965161
CD4pCD8pTcell_frequency_Unstim,0.744605039689974
CD4Tcell_frequency_Unstim,0.979272529605356
CD4Trm_frequency_Unstim,0.890320310937095
CD8CM_frequency_Unstim,0.400133287460087
CD8EM_frequency_Unstim,0.411419680826386
CD8Naive_frequency_Unstim,0.14513515873847
CD8Tcell_frequency_Unstim,0.0389716033134264
CD8Trm_frequency_Unstim,0.0680519899305984
cMCs_frequency_Unstim,0.365287235282633
DC_frequency_Unstim,0.568960928235011
FceRIanegDC_frequency_Unstim,0.348597634878121
FceRIaposDC_frequency_Unstim,0.588092045381718
gdTcell_frequency_Unstim,0.518585864918995
intMCs_frequency_Unstim,0.0616742848522422
Ki67CD4Tcell_frequency_Unstim,0.696747810580789
Ki67CD8Tcell_frequency_Unstim,0.446393220396589
MAIT_frequency_Unstim,0.641459860324881
ncMCs_frequency_Unstim,0.460843027613501
NK_frequency_Unstim,0.182524319068546
NKTlike_frequency_Unstim,0.0450132578073701
Tcells_frequency_Unstim,0.166057140681837
Th1_frequency_Unstim,0.314770189218352
Th17_frequency_Unstim,0.030740458642302
Th2_frequency_Unstim,0.655833259247299
Treg_frequency_Unstim,0.947416316777446
Granulocytes_frequency_Unstim,0.805821730486154
Eosinophil_frequency_Unstim,0.582595741630551
Neutrophil_frequency_Unstim,0.858825377880147
Granulocytes_H3K27me3_Unstim,0.0762783488887848
Eosinophil_H3K27me3_Unstim,0.257761748203407
Neutrophil_H3K27me3_Unstim,0.135461898101841
Bcells_H3K27me3_Unstim,0.354798605082412
Basophil_H3K27me3_Unstim,0.0523095537548248
DC_H3K27me3_Unstim,0.808917526857611
FceRIanegDC_H3K27me3_Unstim,0.552803177499746
FceRIaposDC_H3K27me3_Unstim,0.650068210836015
cMCs_H3K27me3_Unstim,0.0589433654963126
intMCs_H3K27me3_Unstim,0.0228261879795416
ncMCs_H3K27me3_Unstim,0.202994353058041
NK_H3K27me3_Unstim,0.542157849073222
CD16-_H3K27me3_Unstim,0.0228261879795416
CD16+_H3K27me3_Unstim,0.510847902965791
Tcells_H3K27me3_Unstim,0.354798605082412
gdTcell_H3K27me3_Unstim,0.687900758741793
CD4pCD8pTcell_H3K27me3_Unstim,0.979272529605356
CD4Tcell_H3K27me3_Unstim,0.510847902965791
CD4CM_H3K27me3_Unstim,0.518585864918995
CD4EM_H3K27me3_Unstim,0.521178579730983
CD4Naive_H3K27me3_Unstim,0.149600590275726
CD4Trm_H3K27me3_Unstim,0.852551610240599
Ki67CD4Tcell_H3K27me3_Unstim,0.615926214710089
Th1_H3K27me3_Unstim,0.348597634878121
Th2_H3K27me3_Unstim,0.367407965568813
Th17_H3K27me3_Unstim,0.729533200807795
Treg_H3K27me3_Unstim,0.356880976397518
CD8Tcell_H3K27me3_Unstim,0.434551300125285
CD8CM_H3K27me3_Unstim,0.420583363729758
CD8EM_H3K27me3_Unstim,0.47308164577615
CD8Naive_H3K27me3_Unstim,0.14513515873847
CD8Trm_H3K27me3_Unstim,0.670335248664544
Ki67CD8Tcell_H3K27me3_Unstim,0.679096219595826
MAIT_H3K27me3_Unstim,0.896641769244521
NKTlike_H3K27me3_Unstim,0.8494181952811
Granulocytes_H3K27me3_LPS,0.100839521863516
Eosinophil_H3K27me3_LPS,0.0547831541971709
Neutrophil_H3K27me3_LPS,0.0889893335382866
Bcells_H3K27me3_LPS,1
Basophil_H3K27me3_LPS,1
DC_H3K27me3_LPS,1
FceRIanegDC_H3K27me3_LPS,1
FceRIaposDC_H3K27me3_LPS,1
cMCs_H3K27me3_LPS,0.858825377880147
intMCs_H3K27me3_LPS,0.735549778988347
ncMCs_H3K27me3_LPS,0.750661641766968
NK_H3K27me3_LPS,1
CD16-_H3K27me3_LPS,1
CD16+_H3K27me3_LPS,1
Tcells_H3K27me3_LPS,0.799639305033235
gdTcell_H3K27me3_LPS,0.726531118030919
CD4pCD8pTcell_H3K27me3_LPS,0.790389278545982
CD4Tcell_H3K27me3_LPS,0.83378773741967
CD4CM_H3K27me3_LPS,0.741582624034379
CD4EM_H3K27me3_LPS,0.982460810824673
CD4Naive_H3K27me3_LPS,0.793469411086145
CD4Trm_H3K27me3_LPS,1
Ki67CD4Tcell_H3K27me3_LPS,0.356880976397518
Th1_H3K27me3_LPS,0.808917526857611
Th2_H3K27me3_LPS,0.9665232243378
Th17_H3K27me3_LPS,0.702668934191952
Treg_H3K27me3_LPS,0.91564395944384
CD8Tcell_H3K27me3_LPS,0.56625236764081
CD8CM_H3K27me3_LPS,0.988838162851015
CD8EM_H3K27me3_LPS,0.493030046480314
CD8Naive_H3K27me3_LPS,0.526383955400716
CD8Trm_H3K27me3_LPS,0.702668934191952
Ki67CD8Tcell_H3K27me3_LPS,0.735549778988347
MAIT_H3K27me3_LPS,0.585340896924458
NKTlike_H3K27me3_LPS,0.99840540088491
Granulocytes_H3K27me3_IL246,0.928339604900944
Eosinophil_H3K27me3_IL246,0.66660513898499
Neutrophil_H3K27me3_IL246,0.818222691900771
Bcells_H3K27me3_IL246,0.921989297483472
Basophil_H3K27me3_IL246,0.105057998428487
DC_H3K27me3_IL246,0.661618883749257
FceRIanegDC_H3K27me3_IL246,0.632899442688019
FceRIaposDC_H3K27me3_IL246,0.560853883202473
cMCs_H3K27me3_IL246,0.793469411086145
intMCs_H3K27me3_IL246,0.574396540495506
ncMCs_H3K27me3_IL246,0.0662610470779405
NK_H3K27me3_IL246,0.969709875966582
CD16-_H3K27me3_IL246,0.00336948620483628
CD16+_H3K27me3_IL246,0.884005817422193
Tcells_H3K27me3_IL246,0.899804986267321
gdTcell_H3K27me3_IL246,0.265629428298533
CD4pCD8pTcell_H3K27me3_IL246,0.228158303266553
CD4Tcell_H3K27me3_IL246,0.744605039689974
CD4CM_H3K27me3_IL246,0.627219600381938
CD4EM_H3K27me3_IL246,0.635747529884173
CD4Naive_H3K27me3_IL246,0.893480194257099
CD4Trm_H3K27me3_IL246,0.380292847669709
Ki67CD4Tcell_H3K27me3_IL246,0.582595741630551
Th1_H3K27me3_IL246,0.723533229077038
Th2_H3K27me3_IL246,0.647193494659962
Th17_H3K27me3_IL246,0.679096219595826
Treg_H3K27me3_IL246,0.647193494659962
CD8Tcell_H3K27me3_IL246,0.953782471004331
CD8CM_H3K27me3_IL246,0.821330182897195
CD8EM_H3K27me3_IL246,0.277831102677552
CD8Naive_H3K27me3_IL246,0.68202627682848
CD8Trm_H3K27me3_IL246,0.76892247532419
Ki67CD8Tcell_H3K27me3_IL246,0.193242624552938
MAIT_H3K27me3_IL246,0.478026717100792
NKTlike_H3K27me3_IL246,0.54746771517458
Granulocytes_H3K27me3_IL18,0.593612197667221
Eosinophil_H3K27me3_IL18,0.0518252693277899
Neutrophil_H3K27me3_IL18,0.664519319175315
Bcells_H3K27me3_IL18,0.409147411161023
Basophil_H3K27me3_IL18,0.167282758956286
DC_H3K27me3_IL18,0.422892873590559
FceRIanegDC_H3K27me3_IL18,0.590849156037018
FceRIaposDC_H3K27me3_IL18,0.303364327907757
cMCs_H3K27me3_IL18,0.151872253875459
intMCs_H3K27me3_IL18,0.204416209549561
ncMCs_H3K27me3_IL18,0.830669304871287
NK_H3K27me3_IL18,0.328428775890391
CD16-_H3K27me3_IL18,0.0433295990642377
CD16+_H3K27me3_IL18,0.336403706216749
Tcells_H3K27me3_IL18,0.579856610206567
gdTcell_H3K27me3_IL18,0.644324032437052
CD4pCD8pTcell_H3K27me3_IL18,0.422892873590559
CD4Tcell_H3K27me3_IL18,0.571675662319792
CD4CM_H3K27me3_IL18,0.687900758741793
CD4EM_H3K27me3_IL18,0.708608153756181
CD4Naive_H3K27me3_IL18,0.415986625782511
CD4Trm_H3K27me3_IL18,0.871399304978956
Ki67CD4Tcell_H3K27me3_IL18,0.523777951406092
Th1_H3K27me3_IL18,0.571675662319792
Th2_H3K27me3_IL18,0.37167238211507603
Th17_H3K27me3_IL18,0.627219600381938
Treg_H3K27me3_IL18,0.641459860324881
CD8Tcell_H3K27me3_IL18,0.395671351592373
CD8CM_H3K27me3_IL18,0.91564395944384
CD8EM_H3K27me3_IL18,0.896641769244521
CD8Naive_H3K27me3_IL18,0.309032476924964
CD8Trm_H3K27me3_IL18,0.458416719284724
Ki67CD8Tcell_H3K27me3_IL18,0.632899442688019
MAIT_H3K27me3_IL18,0.558164016835014
NKTlike_H3K27me3_IL18,0.358971030378022
